freq baseline nonperiodic diff
12.930000000 0.573607435325 0.107052308039 0.466555127287
12.948000000 0.57387665214 0.093734179022 0.480142473118
12.966000000 0.574145886706 0.0791712518846 0.494974634822
12.984000000 0.574415062128 0.0632446884611 0.511170373667
13.002000000 0.574684101819 0.0459664045755 0.528717697244
13.020000000 0.574952929532 0.0280642786429 0.546888650889
13.038000000 0.575221469388 0.0164200462405 0.558801423147
13.056000000 0.575489645903 0.0298656141011 0.545624031802
13.074000000 0.575757384023 0.055719974441 0.520037409582
13.092000000 0.576024609143 0.0866831175419 0.489341491601
13.110000000 0.576291247144 0.12219022947 0.454101017674
13.128000000 0.576557224418 0.162561927151 0.413995297266
13.146000000 0.576822467896 0.208307393641 0.368515074255
13.164000000 0.577086905079 0.259943114369 0.31714379071
13.182000000 0.577350464064 0.317845004898 0.259505459166
13.200000000 0.577613073575 0.38204562373 0.195567449845
13.218000000 0.577874662989 0.451950245975 0.125924417014
13.236000000 0.578135162363 0.525996908863 0.0521382534999
13.254000000 0.578394502467 0.601375697283 0.0229811948162
13.272000000 0.578652614806 0.674034139437 0.0953815246311
13.290000000 0.578909431651 0.739216555497 0.160307123846
13.308000000 0.579164886066 0.792554401796 0.213389515729
13.326000000 0.579418911934 0.831281281121 0.251862369187
13.344000000 0.579671443984 0.854913139184 0.2752416952
13.362000000 0.579922417818 0.86510176433 0.285179346512
13.380000000 0.580171769937 0.865071899061 0.284900129123
13.398000000 0.580419437769 0.858937368936 0.278517931167
13.416000000 0.58066535969 0.848955896512 0.268290536822
13.434000000 0.580909475054 0.834775563414 0.253866088361
13.452000000 0.581151724215 0.817885148484 0.23673342427
13.470000000 0.581392048552 0.800144476726 0.218752428174
13.488000000 0.581630390495 0.782561731165 0.20093134067
13.506000000 0.581866693547 0.765622652669 0.183755959122
13.524000000 0.582100902305 0.749558530032 0.167457627728
13.542000000 0.582332962487 0.734466954892 0.152133992405
13.560000000 0.582562820952 0.720370581054 0.137807760103
13.578000000 0.582790425722 0.707249489683 0.124459063961
13.596000000 0.583015726002 0.695060324943 0.112044598941
